Test 1,Test 2,Test 3,Test 4,Test 5,Test 6,Test 7,Test 8,Test 9,Test 10,Test 11,Test 12,Test 13,Test 14,Test 15,Test 16,Test 17,Test 18,Test 19,Test 20,Test 21,Test 22,Test 23,Test 24,Test 25,Test 26,Test 27,Test 28,Test 29,Test 30,Test 31,Test 32,Test 33,Test 34,Test 35,Test 36,Test 37,Test 38,Test 39,Test 40,Test 41,Test 42,Test 43,Test 44,Test 45,Test 46,Test 47,Test 48,Test 49,Test 50
107794.41599999995,123396.6726666667,134566.77254166664,135885.58766666666,89188.4640000001,123275.6666666664,115262.50416666668,117748.0125,95451.34504166666,110237.9453125,134215.44310416665,153465.40833333333,128372.32291666664,86913.48366666668,121459.32322916665,103054.78166666669,92627.86666666665,82132.8512916667,131299.15633333326,129013.96004166671,126319.96354166669,133423.18997916664,86124.55999999995,99595.41599999998,95187.07999999997,131456.64029166667,94285.2617916666,106733.56641666668,121468.25087499998,144377.55779166674,124086.96000000002,86100.10416666666,148236.9166666666,128102.46562500004,79478.7733541667,123943.8549583333,136822.73541666658,132188.66666666642,110997.62500000001,101749.49591666639,100445.72310416658,100256.99199999997,86489.89604166664,116484.66666666644,87006.624,115626.67500000003,124001.87412500007,140038.68633333335,103547.73125000001,136331.87916666668
91071.97600000007,108225.20521333326,123040.82826666672,100957.88799999998,76741.84890666667,110252.57079166669,78781.26666666672,117748.0125,95451.34504166666,79557.59104166664,70095.04276,130810.27072916663,110666.87610416667,86913.48366666668,118640.46635416667,102704.09634666669,92627.86666666665,82132.8512916667,120307.53479166674,121802.9150566666,104122.89329333334,117304.53291666677,82125.03466666666,92402.14429166669,86290.51090666666,114781.03466666669,73833.90091666667,106733.56641666668,121132.81361000001,133117.49999999997,124086.96000000002,76491.35029166666,124474.8323666666,108033.49791666667,66338.00741666665,112708.12145833338,114107.04579166668,116178.63485416662,102814.95029166671,91697.87854166672,100445.72310416658,100256.99199999997,79771.1182916667,116484.66666666644,87006.624,100083.17120666667,103612.06557666662,140038.68633333335,103547.73125000001,88280.59532000002
91071.97600000007,87890.64484000005,90220.82916666668,99876.34741666658,74658.95786666663,102750.09979166671,78781.26666666672,117748.0125,95451.34504166666,79557.59104166664,70095.04276,126841.31822916669,107377.86610666667,71273.99241666665,118640.46635416667,82334.5629166667,82133.8479166667,74889.94191499999,116647.28616666666,117330.21823666671,83113.17923666665,109350.32404166667,77660.08410416669,80337.85631999999,77628.09343750002,104585.37354166663,73833.90091666667,85415.71666666667,104318.6236666667,84592.88929166668,101283.2996666667,76491.35029166666,124474.8323666666,88431.28916666665,66338.00741666665,112708.12145833338,114107.04579166668,116178.63485416662,102814.95029166671,81299.33316666666,100445.72310416658,79135.1678925,75858.2883216667,116484.66666666644,81156.5387916667,94564.32286666664,85421.11941666662,121740.42500000003,75003.35429166666,85780.01666666665
79840.6966066667,86588.53570416667,82009.59136500003,91215.61297249989,73220.8918466667,98438.07916666675,78781.26666666672,117748.0125,76672.28366666666,79557.59104166664,70095.04276,123254.09874166669,95765.59583333335,71273.99241666665,116122.19166666674,78028.96191666668,76901.97325500003,72018.34300666666,113117.0274166667,117330.21823666671,70516.28597916667,109350.32404166667,77660.08410416669,75141.98079166668,77628.09343750002,91716.68925333333,73833.90091666667,77588.03435416665,104318.6236666667,84592.88929166668,94465.4248266667,76491.35029166666,123358.52959666676,81792.19516666667,66338.00741666665,108118.32704166668,114107.04579166668,116178.63485416662,82931.50416666667,72118.17216666669,98452.12454166666,79135.1678925,70082.44640666667,116484.66666666644,71236.90870416665,92855.41666666661,79159.92851666662,119426.13804166672,75003.35429166666,85780.01666666665
72942.16866666668,79979.17317,82009.59136500003,81486.44759916668,73220.8918466667,91614.61249999999,78479.98399999998,108756.65079166667,76672.28366666666,79557.59104166664,70095.04276,107754.92866666666,87783.1412916667,71273.99241666665,108990.5403975,71525.45929166667,73432.41935416669,72018.34300666666,113117.0274166667,117330.21823666671,70516.28597916667,104704.39491666666,77660.08410416669,75141.98079166668,77628.09343750002,82986.66242666659,73833.90091666667,74664.64760416669,89366.06799999998,84592.88929166668,94302.82482666666,76111.78795416668,116893.83750000011,81792.19516666667,66338.00741666665,100535.56443499995,112373.98178666667,116178.63485416662,75761.06362666666,72118.17216666669,90900.72720666669,78397.82242916663,70082.44640666667,116484.66666666644,71236.90870416665,74902.33768,78962.89591666665,113429.67440666669,71861.21410416666,80287.60061166665
72942.16866666668,79979.17317,76494.94793999997,81486.44759916668,70274.16468666666,81152.45634666669,72748.33460416665,99252.86079166662,76672.28366666666,77452.42517749999,70095.04276,101040.98954166671,70821.77552666671,71273.99241666665,104003.23520000005,71525.45929166667,69964.50640916664,69816.93250249999,111198.42466666672,111825.93266666667,70516.28597916667,104704.39491666666,73657.5849466667,75141.98079166668,76483.21146666667,79890.13738666665,73833.90091666667,72763.52904166667,87982.2894791667,79952.20416666665,87314.51241666662,75580.02586666666,114484.4863466666,80621.94166666661,66338.00741666665,97675.80025999997,112373.98178666667,107269.03500999998,75761.06362666666,72118.17216666669,90900.72720666669,75792.14866666666,70082.44640666667,114594.36116666664,71236.90870416665,74902.33768,75447.53446749998,77627.27200000001,71861.21410416666,75528.45935416661
72942.16866666668,69106.5813333333,72408.22465000003,80241.51985416666,70274.16468666666,80565.04583333338,72748.33460416665,99252.86079166662,75669.07266666666,77452.42517749999,70095.04276,95379.17216666664,68315.68867749996,69207.56187999998,104003.23520000005,71525.45929166667,68468.39225,69816.93250249999,111198.42466666672,111231.75566666666,70516.28597916667,102284.39010666661,73657.5849466667,75141.98079166668,76483.21146666667,78454.60672000004,73833.90091666667,67233.32804166667,85223.90822916663,79952.20416666665,87314.51241666662,73528.88075999997,114484.4863466666,80621.94166666661,66338.00741666665,96348.36891666659,109288.15554166664,107269.03500999998,75761.06362666666,72118.17216666669,89315.13354166666,72186.60571749997,70082.44640666667,101503.48235416666,70174.90066666667,71552.75000000004,75406.35610416665,77627.27200000001,71861.21410416666,74365.4036041667
72942.16866666668,69106.5813333333,72408.22465000003,80241.51985416666,70274.16468666666,80565.04583333338,72748.33460416665,99252.86079166662,75669.07266666666,77132.22029166669,73072.26096999996,94371.56878000002,68315.68867749996,69207.56187999998,104003.23520000005,71525.45929166667,68468.39225,69816.93250249999,111198.42466666672,106387.65291666666,70516.28597916667,93159.81091666667,73657.5849466667,75141.98079166668,76483.21146666667,75977.37884999996,75631.21960416665,67233.32804166667,85223.90822916663,79857.76666666665,87314.51241666662,73528.88075999997,106860.2341866667,78570.89790000003,69395.27821750005,94704.44266666658,109288.15554166664,106402.83909666669,75214.88763749995,72118.17216666669,89315.13354166666,72186.60571749997,68447.14341666666,100026.33282000001,66174.2391466667,71552.75000000004,75406.35610416665,71389.64954166669,70490.69510416669,69497.02772916667
75414.26441666669,69106.5813333333,72408.22465000003,80165.35872916668,70274.16468666666,80565.04583333338,66296.63485416667,97843.66666666651,75669.07266666666,76837.54047916668,72509.48554166665,93807.3271666667,68315.68867749996,69207.56187999998,101511.35168,71525.45929166667,68468.39225,69816.93250249999,111198.42466666672,106387.65291666666,70516.28597916667,93159.81091666667,72790.01307166669,75141.98079166668,76483.21146666667,75977.37884999996,75631.21960416665,67233.32804166667,79027.07465916662,79724.3989166667,79980.8584791667,72625.6405416667,106860.2341866667,78483.21104000001,69395.27821750005,94319.25239999997,109288.15554166664,85793.51529166666,69454.08264416666,72118.17216666669,88397.36079166667,72186.60571749997,67478.86111000003,97533.65327999998,66174.2391466667,71552.75000000004,68890.72554166667,71389.64954166669,70490.69510416669,69497.02772916667
75414.26441666669,68495.44966666665,70309.01410416666,77462.94696250002,70274.16468666666,79380.50833333324,66296.63485416667,97843.66666666651,75669.07266666666,70008.15078500003,72509.48554166665,92722.71291666663,68315.68867749996,67337.11480000001,100247.32666666668,71525.45929166667,68468.39225,69816.93250249999,109554.37691666665,106387.65291666666,70516.28597916667,93159.81091666667,71756.29322916667,75141.98079166668,73523.41499999998,75977.37884999996,75631.21960416665,67233.32804166667,78442.79703916667,71834.90591666664,79980.8584791667,72625.6405416667,106860.2341866667,78483.21104000001,69395.27821750005,94319.25239999997,109288.15554166664,82913.31983333334,69454.08264416666,72118.17216666669,88397.36079166667,72186.60571749997,67478.86111000003,97533.65327999998,66174.2391466667,71552.75000000004,68890.72554166667,71389.64954166669,70490.69510416669,69497.02772916667
